Department,Course,Section,Title,Course Division,Credits,Limit,Enrolled,Start Date,End Date,Offer Days1,Time From1,Time To1,Instructor1,Room Abbreviation1,Room Number1,Campus1,Offer Days2,Time From2,Time To2,Instructor2,Room Abbreviation2,Room Number2,Campus2
IPC,52100,NS,Human Growth and Development,COUNSELING,3,20,13,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Yost Annie,NEOSH,NEOSHO SD CENT,EDUC EXTENSION,,,,,,,
IPC,52200,80,Personality Theories and Psychopathology,COUNSELING,3,20,17,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Hager-Klein Janice,YOUNG,305,MAIN,,,,,,,
IPC,52200,82,Personality Theories and Psychopathology,COUNSELING,3,20,8,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Herbert Kevin,LARC,207,MAIN,,,,,,,
IPC,52200,BV1,Personality Theories and Psychopathology,BV-EDUCATION & SOCIAL SCIENCES,3,28,14,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Mitchell-Endsley Christine,BLV-M,304,BELLEVILLE,,,,,,,
IPC,52300,80,Adjustment and Learning Issues in Children and Adolescents,COUNSELING,3,25,14,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Quain Kimberly,LARC,117,MAIN,,,,,,,
IPC,52300,BV1,Adjustment and Learning Issues in Children and Adolescents,BV-EDUCATION & SOCIAL SCIENCES,3,25,5,1/13/2020,5/8/2020,M,5:30PM,7:59PM,McKinley Rashida,BLV-M,100,BELLEVILLE,,,,,,,
IPC,52400,82,Adult Diagnosis and Treatment Planning,COUNSELING,3,20,20,1/13/2020,5/8/2020,M,8:00PM,10:30PM,Hager-Klein Janice,YOUNG,305,MAIN,,,,,,,
IPC,52400,BV1,Adult Diagnosis and Treatment Planning,BV-EDUCATION & SOCIAL SCIENCES,3,25,11,1/13/2020,5/8/2020,T,8:00PM,10:30PM,Kubicek Ken,BLV-M,211,BELLEVILLE,,,,,,,
IPC,52400,N1,Adult Diagnosis and Treatment Planning,COUNSELING,3,20,9,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Hager-Klein Janice,NORCO,101,NORTH COUNTY,,,,,,,
IPC,53100,80,Family Counseling,COUNSELING,3,20,20,1/13/2020,5/8/2020,W,8:00PM,10:30PM,Andreoff Marsha,YOUNG,305,MAIN,,,,,,,
IPC,53100,BV1,Family Counseling,BV-EDUCATION & SOCIAL SCIENCES,3,30,14,1/13/2020,5/8/2020,M,8:00PM,10:30PM,Hooker Jones Ariel,BLV-L,115,BELLEVILLE,,,,,,,
IPC,54100,80,Research Methods and Program Evaluation,COUNSELING,3,25,16,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Kirk Jeanie,YOUNG,100A,MAIN,,,,,,,
IPC,54100,BV1,Research Methods and Program Evaluation,BV-EDUCATION & SOCIAL SCIENCES,3,25,10,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Temmee Christ Susann,BLV-L,115,BELLEVILLE,,,,,,,
IPC,54100,N2,Research Methods and Program Evaluation,COUNSELING,3,25,9,1/13/2020,5/8/2020,R,8:00PM,10:30PM,Carich Peter,NORCO,102,NORTH COUNTY,,,,,,,
IPC,54200,81,Statistical Analysis,COUNSELING,3,25,8,1/13/2020,5/8/2020,T,8:00PM,10:30PM,Carich Peter,LARC,214,MAIN,,,,,,,
IPC,55100,80,Counseling Theory and Practice,COUNSELING,3,15,15,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Wolfmeyer Shelley,YOUNG,305,MAIN,,,,,,,
IPC,55100,81,Counseling Theory and Practice,COUNSELING,3,15,7,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Richardson Michael,YOUNG,311,MAIN,,,,,,,
IPC,55100,BV1,Counseling Theory and Practice,BV-EDUCATION & SOCIAL SCIENCES,3,18,14,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Sirevaag Anita,BLV-M,306,BELLEVILLE,,,,,,,
IPC,55100,N1,Counseling Theory and Practice,COUNSELING,3,15,5,1/13/2020,5/8/2020,R,5:30PM,7:59PM,King Donna,NORCO,101,NORTH COUNTY,,,,,,,
IPC,55200,80,Counseling Skills Lab,COUNSELING,3,15,7,1/13/2020,5/8/2020,M,8:00PM,10:30PM,Richardson Michael,YOUNG,311,MAIN,,,,,,,
IPC,55200,81,Counseling Skills Lab,COUNSELING,3,15,15,1/13/2020,5/8/2020,T,8:00PM,10:30PM,Wolfmeyer Shelley,YOUNG,305,MAIN,,,,,,,
IPC,55200,BV1,Counseling Skills Lab,BV-EDUCATION & SOCIAL SCIENCES,3,18,14,1/13/2020,5/8/2020,M,8:00PM,10:30PM,Sirevaag Anita,BLV-M,306,BELLEVILLE,,,,,,,
IPC,55200,N2,Counseling Skills Lab,COUNSELING,3,15,6,1/13/2020,5/8/2020,R,8:00PM,10:30PM,King Donna,NORCO,101,NORTH COUNTY,,,,,,,
IPC,55300,80,Theories of Counseling Children and Adolescents,COUNSELING,3,20,11,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Young Andre,LARC,03,MAIN,,,,,,,
IPC,56100,80,"Group Dynamics, Process and Counseling",COUNSELING,3,15,18,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Carich Peter,YOUNG,100A,MAIN,,,,,,,
IPC,56100,81,"Group Dynamics, Process and Counseling",COUNSELING,3,15,18,1/13/2020,5/8/2020,M,8:00PM,10:30PM,Baker Kelly,LARC,03,MAIN,,,,,,,
IPC,56100,BV1,"Group Dynamics, Process and Counseling",BV-EDUCATION & SOCIAL SCIENCES,3,25,22,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Hooker Jones Ariel,BLV-L,116,BELLEVILLE,,,,,,,
IPC,56100,SW,"Group Dynamics, Process and Counseling",COUNSELING,3,20,13,1/13/2020,5/8/2020,S,12:30PM,2:30PM,Mincks Todd,SPRIN,SPRINGFILD SITE,EDUC EXTENSION,,,,,,,
IPC,56200,80,Social and Cultural Foundations of Counseling,COUNSELING,3,25,10,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Rankins Michael,LARC,213,MAIN,,,,,,,
IPC,56200,81,Social and Cultural Foundations of Counseling,COUNSELING,3,25,24,1/13/2020,5/8/2020,W,8:00PM,10:30PM,Moore-Chambers Robin,LARC,214,MAIN,,,,,,,
IPC,56200,BV1,Social and Cultural Foundations of Counseling,BV-EDUCATION & SOCIAL SCIENCES,3,25,21,1/13/2020,5/8/2020,W,8:00PM,10:30PM,Sirevaag Anita,BLV-L,116,BELLEVILLE,,,,,,,
IPC,56200,N2,Social and Cultural Foundations of Counseling,COUNSELING,3,20,7,1/13/2020,5/8/2020,T,8:00PM,10:30PM,Rankins Michael,NORCO,101,NORTH COUNTY,,,,,,,
IPC,56200,SW,Social and Cultural Foundations of Counseling,COUNSELING,3,20,13,1/13/2020,5/8/2020,S,9:00AM,11:30AM,Mincks Todd,SPRIN,SPRINGFILD SITE,EDUC EXTENSION,,,,,,,
IPC,56400,AU,Crisis Intervention,COUNSELING,3,20,10,1/13/2020,5/8/2020,W,4:25PM,6:55PM,Clements Tracy,AURSD,AURORA SD,EDUC EXTENSION,,,,,,,
IPC,56500,BV1,Introduction to Substance Abuse Counseling,BV-EDUCATION & SOCIAL SCIENCES,3,25,13,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Hooker Jones Ariel,BLV-L,115,BELLEVILLE,,,,,,,
IPC,56500,N1,Introduction to Substance Abuse Counseling,COUNSELING,3,20,5,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Richardson Michael,NORCO,103,NORTH COUNTY,,,,,,,
IPC,57500,82,Family and School Consulting,COUNSELING,3,15,11,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Gang Joyce,LARC,207,MAIN,,,,,,,
IPC,58100,80,Appraisal of the Individual,COUNSELING,3,20,11,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Davis Valerie,LARC,108,MAIN,,,,,,,
IPC,58100,81,Appraisal of the Individual,COUNSELING,3,20,15,1/13/2020,5/8/2020,W,8:00PM,10:30PM,Davis Valerie,LARC,108,MAIN,,,,,,,
IPC,58100,NS,Appraisal of the Individual,COUNSELING,3,20,12,1/13/2020,5/8/2020,T,7:00PM,9:30PM,Clements Tracy,NEOSH,NEOSHO SD CENT,EDUC EXTENSION,,,,,,,
IPC,58100,SW,Appraisal of the Individual,COUNSELING,3,20,10,1/13/2020,5/8/2020,R,7:00PM,9:30PM,McClarnon Lola,SPRIN,SPRINGFILD SITE,EDUC EXTENSION,,,,,,,
IPC,58200,80,Lifestyle and Career Development,COUNSELING,3,20,23,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Patterson-Mills Sarah,LARC,213,MAIN,,,,,,,
IPC,58300,81,Analysis of the Individual,COUNSELING,3,15,12,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Laux Charissa,YOUNG,100A,MAIN,,,,,,,
IPC,58300,N1,Analysis of the Individual,COUNSELING,3,15,6,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Herman Ann,NORCO,103,NORTH COUNTY,,,,,,,
IPC,60500,AR31,Comprehensive Examination,COUNSELING,0,100,1,1/13/2020,5/8/2020,ARR,,,Grass Brittany,ARR,ARRANGED,MAIN,,,,,,,
IPC,60500,ARB11,Comprehensive Examination,BV-EDUCATION & SOCIAL SCIENCES,0,20,4,1/13/2020,5/8/2020,ARR,,,Kubicek Ken,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
IPC,60500,SC31,Comprehensive Examination,COUNSELING,0,100,18,1/13/2020,5/8/2020,ARR,,,Patterson-Mills Sarah,ARR,ARRANGED,MAIN,,,,,,,
IPC,60700,TUTB1,Field Placement 1 Illinois Practitioners,BV-EDUCATION & COUNSELING,3,5,1,1/13/2020,5/8/2020,ARR,,,McKinley Rashida,TUTRL,TUTORIAL,BELLEVILLE,,,,,,,
IPC,60800,TUTB1,Field Placement 2 Illinois Practitioners,BV-EDUCATION & SOCIAL SCIENCES,3,1,1,1/13/2020,5/8/2020,ARR,,,McKinley Rashida,TUTRL,TUTORIAL,BELLEVILLE,,,,,,,
IPC,60900,ARB11,Illinois School Counseling Content Exam,BV-EDUCATION & SOCIAL SCIENCES,0,30,0,1/13/2020,5/8/2020,ARR,,,Patterson-Mills Sarah,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
IPC,61003,81,Spirituality and Counseling,COUNSELING,3,20,5,1/13/2020,5/8/2020,R,8:00PM,10:30PM,Barfield Christine,YOUNG,104,MAIN,,,,,,,
IPC,62000,PIF80,Counseling Internship ,COUNSELING,3,12,13,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Tyson Peggy,LARC,207,MAIN,,,,,,,
IPC,62000,PIF82,Counseling Internship ,COUNSELING,3,12,13,1/13/2020,5/8/2020,W,5:30PM,7:59PM,Andreoff Marsha,YOUNG,305,MAIN,,,,,,,
IPC,62000,PIFB1,Counseling Internship ,BV-EDUCATION & SOCIAL SCIENCES,3,25,14,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Kubicek Ken,BLV-M,211,BELLEVILLE,,,,,,,
IPC,62001,PIFB1,Internship Extension,BV-EDUCATION & SOCIAL SCIENCES,0,25,1,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Kubicek Ken,BLV-M,211,BELLEVILLE,,,,,,,
IPC,62100,PIF81,Field Placement 1 ,COUNSELING,3,12,7,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Wynn Cynthia,HARMN,259,MAIN,,,,,,,
IPC,62100,TUT01,Field Placement 1 ,COUNSELING,3,5,1,1/13/2020,5/8/2020,ARR,,,Wynn Cynthia,TUTRL,TUTORIAL,MAIN,,,,,,,
IPC,62200,AU,Field Placement 2 K-8,COUNSELING,3,20,2,1/13/2020,5/8/2020,W,7:00PM,9:30PM,Linton Wendy L,AURSD,AURORA SD,EDUC EXTENSION,,,,,,,
IPC,62200,N2,Field Placement 2 K-8,COUNSELING,3,12,1,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Thompson Jason,NORCO,100,NORTH COUNTY,,,,,,,
IPC,62200,PIF80,Field Placement 2 K-8,COUNSELING,3,12,2,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Curran Laura,HARMN,251,MAIN,,,,,,,
IPC,62201,PIF80,Field Placement 2 K-8 Extension ,COUNSELING,0,5,0,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Curran Laura,HARMN,251,MAIN,,,,,,,
IPC,62300,AU,Field Placement 2 7-12,COUNSELING,3,20,1,1/13/2020,5/8/2020,W,7:00PM,9:30PM,Linton Wendy L,AURSD,AURORA SD,EDUC EXTENSION,,,,,,,
IPC,62300,N2,Field Placement 2 7-12,COUNSELING,3,12,2,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Thompson Jason,NORCO,FLORISNT CAMPUS,NORTH COUNTY,,,,,,,
IPC,62300,PIF80,Field Placement 2 7-12,COUNSELING,3,0,0,1/13/2020,5/8/2020,,,,Curran Laura,CNCLD,CNCLD,MAIN,,,,,,,
IPC,62400,AU,Field Placement 2 K-12,COUNSELING,3,20,9,1/13/2020,5/8/2020,W,7:00PM,9:30PM,Linton Wendy L,AURSD,AURORA SD,EDUC EXTENSION,,,,,,,
IPC,62400,N2,Field Placement 2 K-12,COUNSELING,3,12,11,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Thompson Jason,NORCO,FLORISNT CAMPUS,NORTH COUNTY,,,,,,,
IPC,62400,PIF80,Field Placement 2 K-12,COUNSELING,3,12,13,1/13/2020,5/8/2020,M,5:30PM,7:59PM,Curran Laura,HARMN,251,MAIN,,,,,,,
IPC,62500,80,Individual Intelligence Testing,COUNSELING,3,15,4,1/13/2020,5/8/2020,R,5:30PM,7:59PM,Karraker Holly,LARC,108,MAIN,,,,,,,
IPC,62700,PIF80,Internship in Diagnostic Assessment,COUNSELING,3,15,6,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Karraker Holly,LARC,108,MAIN,,,,,,,
IPC,62700,PIFSW,Internship in Diagnostic Assessment,COUNSELING,3,20,9,1/13/2020,5/8/2020,S,9:00AM,11:30AM,Cook Natalie,SPRIN,SPRINGFILD SITE,EDUC EXTENSION,,,,,,,
IPC,62701,80,Internship in Diagnostic Assessment Extension,COUNSELING,0,5,1,1/13/2020,5/8/2020,T,5:30PM,7:59PM,Karraker Holly,LARC,108,MAIN,,,,,,,
IR,10000,11,Intro to Int'l Relations (GE-HC:ForCul/HD)(GE-CrsClt),HUMANITIES,3,25,24,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Walton Dale,ROEMR,213,MAIN,,,,,,,
IR,10000,OL21,Intro to Int'l Relations (GE-HC:ForCul/HD)(GE-CrsClt),HUMANITIES,3,25,25,3/16/2020,5/8/2020,ARR,,,Hreljic Mirha,ONLIN,ONLINE,ONLINE,,,,,,,
IR,20000,11,Int'l Org & Global Architecture (GE-HC:ForCul/HD)(GE-CrsClt),HUMANITIES,3,25,20,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Schwartz Zachary,ROEMR,303,MAIN,,,,,,,
IR,35000,OL01,International Relations Theory (GE-HC:ForCul/HD)(GE-CrsClt),HUMANITIES,3,20,21,1/13/2020,5/8/2020,ARR,,,Hreljic Mirha,ONLIN,ONLINE,ONLINE,,,,,,,
IR,35100,11,American Foreign Policy,HUMANITIES,3,20,14,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Walton Dale,ROEMR,209,MAIN,,,,,,,
IR,36000,OL21,Origins of War: How the World Stumbles into War,HUMANITIES,3,20,21,3/16/2020,5/8/2020,ARR,,,Heidenreich Don,ONLIN,ONLINE,ONLINE,,,,,,,
IR,36200,OL01,Seapower: History and Application (GE-HC:WHis),HUMANITIES,3,20,19,1/13/2020,5/8/2020,ARR,,,Arendt Brian,ONLIN,ONLINE,ONLINE,,,,,,,
IR,40100,11,"Intelligence, Military, and National Policy",HUMANITIES,3,20,14,1/13/2020,5/8/2020,TR,1:00PM,2:15PM,Heidenreich Don,ROEMR,301,MAIN,,,,,,,
IR,47000,TUT01,International Relations Internship ,HUMANITIES,3,1,1,1/13/2020,5/8/2020,ARR,,,Walton Dale,TUTRL,TUTORIAL,MAIN,,,,,,,
IS,31000,OL21,Love and Sex,HUMANITIES,3,18,18,3/16/2020,5/8/2020,ARR,,,McMaken W. Travis,ONLIN,ONLINE,ONLINE,,,,,,,
IS,39003,OL01,Special Topics: Trash Matters!,HUMANITIES,3,18,20,1/13/2020,5/8/2020,ARR,,,Marsh Meredith,ONLIN,ONLINE,ONLINE,,,,,,,
IS,40100,2HARB,Interdisciplinary Research,BV-HUMANITIES,3,15,6,3/16/2020,5/8/2020,ARR,,,Leahy Brendan,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
IS,40100,TUT01,Interdisciplinary Research,HUMANITIES,3,1,1,1/13/2020,5/8/2020,ARR,,,McMaken W. Travis,TUTRL,TUTORIAL,MAIN,,,,,,,
LION,1,1,Lion Launch – Freshmen,LU-INTERNAL,0,999,28,1/13/2020,5/8/2020,ARR,,,Mann Erin,ARR,ARRANGED,MAIN,,,,,,,
LION,2,2,Lion Launch – Transfers,LU-INTERNAL,0,999,135,1/13/2020,5/8/2020,ARR,,,Mann Erin,ARR,ARRANGED,MAIN,,,,,,,
MGMT,16025,11,Business Environment and First Year Seminar,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,32,1/13/2020,5/8/2020,MWF,10:00AM,10:50AM,Schneider Karolina,HARMN,121,MAIN,MWF,10:00AM,10:50AM,Leassner Sarah,HARMN,121,MAIN
MGMT,16025,12,Business Environment and First Year Seminar,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,28,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Schneider Karolina,HARMN,121,MAIN,MWF,11:00AM,11:50AM,Leassner Sarah,HARMN,121,MAIN
MGMT,16025,OL11,Business Environment and First Year Seminar,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,30,1/13/2020,3/8/2020,ARR,,,Schneider Karolina,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,16025,OL21,Business Environment and First Year Seminar,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,27,3/16/2020,5/8/2020,ARR,,,Schneider Karolina,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,24000,11,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,23,1/13/2020,5/8/2020,MW,8:30AM,9:45AM,Wilke Fred,HARMN,234,MAIN,,,,,,,
MGMT,24000,12,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,25,1/13/2020,5/8/2020,MW,10:00AM,11:15AM,Wilke Fred,HARMN,234,MAIN,,,,,,,
MGMT,24000,13,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,26,1/13/2020,5/8/2020,TR,8:00AM,9:15AM,Bickel Robert,HARMN,234,MAIN,,,,,,,
MGMT,24000,14,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,29,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Bickel Robert,HARMN,234,MAIN,,,,,,,
MGMT,24000,1HWZ1,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,9,1/13/2020,3/8/2020,M,6:00PM,10:00PM,Townsend Maryann,WENTZ,103,WENTZVILLE,,,,,,,
MGMT,24000,2HLF1,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,16,3/16/2020,5/8/2020,M,6:00PM,10:00PM,Bickel Robert,HARMN,104,MAIN,,,,,,,
MGMT,24000,HYB11,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,25,1/13/2020,3/8/2020,W,10:00AM,11:15AM,Townsend Maryann,HARMN,104,MAIN,,,,,,,
MGMT,24000,OL11,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,28,1/13/2020,3/8/2020,ARR,,,Townsend Maryann,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,24000,OL12,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,30,1/13/2020,3/8/2020,ARR,,,Townsend Maryann,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,24000,OL21,Introduction to Information Systems,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,30,3/16/2020,5/8/2020,ARR,,,Townsend Maryann,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26014,OL21,Excel for Professionals,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,24,3/16/2020,5/8/2020,ARR,,,Marsh Jeffrey,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26030,21,Business Communications (GE-Comm)(GE-Elective),PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,12,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Fleitz Elizabeth,HARMN,131,MAIN,,,,,,,
MGMT,26030,22,Business Communications (GE-Comm)(GE-Elective),PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,27,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Wehmer-Callahan Laura,HARMN,119,MAIN,,,,,,,
MGMT,26032,11,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,28,1/13/2020,5/8/2020,MWF,8:00AM,8:50AM,Cesaretti George,HARMN,131,MAIN,MWF,8:00AM,8:50AM,Kastrup William,HARMN,131,MAIN
MGMT,26032,12,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,30,1/13/2020,5/8/2020,MWF,9:00AM,9:50AM,Klingler Michael,HARMN,121,MAIN,MWF,9:00AM,9:50AM,Kastrup William,HARMN,121,MAIN
MGMT,26032,1HNC1,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,7,1/13/2020,3/8/2020,M,6:00PM,10:00PM,Seibold Michael,NORCO,101,NORTH COUNTY,,,,,,,
MGMT,26032,21,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,33,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Moresi Bob,HARMN,259,MAIN,,,,,,,
MGMT,26032,22,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,29,1/13/2020,5/8/2020,TR,1:00PM,2:15PM,Moresi Bob,HARMN,250,MAIN,,,,,,,
MGMT,26032,23,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,29,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Voracek David,HARMN,121,MAIN,,,,,,,
MGMT,26032,2HBV1,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,10,3/16/2020,5/8/2020,R,6:00PM,10:00PM,Seibold Michael,BLV-L,106,BELLEVILLE,,,,,,,
MGMT,26032,2HWP1,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,0,3/16/2020,5/8/2020,R,6:00PM,10:00PM,Staff Staff,WPORT,WPORT2,WESTPORT,,,,,,,
MGMT,26032,BV11,Principles of Management,BV-BUSINESS & ENTREPRENEURSHIP,3,25,8,1/13/2020,5/8/2020,TR,12:30PM,1:45PM,Tuju Sila,BLV-L,106,BELLEVILLE,,,,,,,
MGMT,26032,OL11,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,31,1/13/2020,3/8/2020,ARR,,,Hamilton Marc,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26032,OL21,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,28,3/16/2020,5/8/2020,ARR,,,Hamilton Marc,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26032,OL22,Principles of Management,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,28,3/16/2020,5/8/2020,ARR,,,Hamilton Marc,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26061,12,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,32,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Stuhler Eric,HARMN,233,MAIN,,,,,,,
MGMT,26061,21,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,32,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Stuhler Eric,HARMN,233,MAIN,,,,,,,
MGMT,26061,22,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,29,1/13/2020,5/8/2020,MW,2:00PM,3:15PM,Stuhler Eric,HARMN,233,MAIN,,,,,,,
MGMT,26061,23,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,30,30,1/13/2020,5/8/2020,TR,2:30PM,3:45PM,Hand Nicholas,HARMN,121,MAIN,,,,,,,
MGMT,26061,2HWP1,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,13,3/16/2020,5/8/2020,T,6:00PM,10:00PM,Thomsen Jeff,WPORT,264,WESTPORT,,,,,,,
MGMT,26061,OL11,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,30,1/13/2020,3/8/2020,ARR,,,Elliott Doug,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26061,OL21,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,27,3/16/2020,5/8/2020,ARR,,,Elliott Doug,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26061,OL22,Business Law I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,25,3/16/2020,5/8/2020,ARR,,,Thomsen Jeff,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,26061,SHBV1,Business Law I,BV-BUSINESS & ENTREPRENEURSHIP,3,25,10,1/13/2020,5/8/2020,W,11:00AM,12:15PM,Frazier Daniel,BLV-L,116,BELLEVILLE,,,,,,,
MGMT,36033,11,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,12,1/13/2020,5/8/2020,MW,11:30AM,12:45PM,Ezvan Kazimiera,HARMN,202,MAIN,,,,,,,
MGMT,36033,12,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,18,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Ezvan Kazimiera,HARMN,104,MAIN,,,,,,,
MGMT,36033,13,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,20,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Ezvan Kazimiera,HARMN,104,MAIN,,,,,,,
MGMT,36033,21,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,26,1/13/2020,5/8/2020,MW,1:00PM,2:15PM,Talbott Robert,HARMN,202,MAIN,,,,,,,
MGMT,36033,22,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,13,1/13/2020,5/8/2020,TR,1:00PM,2:15PM,Ezvan Kazimiera,HARMN,104,MAIN,,,,,,,
MGMT,36033,BV12,Business Analytics I,BV-BUSINESS & ENTREPRENEURSHIP,3,15,10,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Determann Amy,BLV-L,114,BELLEVILLE,,,,,,,
MGMT,36033,OL11,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,24,1/13/2020,3/8/2020,ARR,,,Talbott Robert,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,36033,OL12,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,22,1/13/2020,3/8/2020,ARR,,,Talbott Robert,ONLIN,ONLINE,ONLINE,,,,,,,
MGMT,36033,OL21,Business Analytics I,PLASTER BUSINESS & ENTREPRENEURSHIP,3,25,28,3/16/2020,5/8/2020,ARR,,,Talbott Robert,ONLIN,ONLINE,ONLINE,,,,,,,
